OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,Workers,D2B_E8MIXA,D2A_EPHHM,D3B,D4A,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
"53656","060376021053","060376021053","06","037","602105","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",43.0566808,0,43.0566808,43.0566808,"1022","346","329","344",-0,0.258582020710754,104.063757743258,265.54,4,1,15,18,11.8333333333333,1768.27475729327,174248.016134451
"53657","060376024023","060376024023","06","037","602402","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",64.4291011,0,64.4291011,62.72105,"1069","371","345","584",0.681520296222171,0.604941930274199,62.9181523688835,470.73,13,15,11,16,13.6666666666667,2276.16961976212,260741.875968431
"53658","060376036001","060376036001","06","037","603600","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",80.3257854,0,80.3257854,80.3257854,"1367","422","406","734",0.532639674449906,0.398960433033176,135.504183940416,559.25,7,9,17,15,13.3333333333333,2412.93196714733,325073.535954208
"53659","060376503001","060376503001","06","037","650300","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",61.2479357,0,61.2479357,61.083580642254,"1019","334","334","377",0.775652578340648,0.656778527377648,121.954151019656,274.93,15,18,16,18,16.8333333333333,2192.5808309675,247867.711687984
"53660","060376202011","060376202011","06","037","620201","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",17.4927032,0,17.4927032,17.4927032,"666","469","414","377",0.532380430601027,0.359815433867023,634.26674957819,108.63,6,9,20,20,15.8333333333333,1069.25479378421,70792.8962070564
"53677","060376203012","060376203012","06","037","620301","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",61.3989138,0,61.3989138,61.39891,"1447","448","383","422",0.615016826402036,0.237271794966071,236.293430975973,1036.69,4,12,20,13,13.6666666666667,2004.67862545421,248476.163980478
"53678","060376203014","060376203014","06","037","620301","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",55.2199312,0,55.2199312,53.9791,"1098","434","434","400",0.314829511388735,0.139546238628087,220.233523217428,791.26,2,4,20,14,12.3333333333333,2614.51948903092,223474.963962546
"53679","060376205014","060376205014","06","037","620501","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",50.2952282,0,50.2952282,44.35664,"1058","282","282","367",0.465745959278404,0.656307070563269,144.249072121717,687.99,15,7,17,14,14,1922.63228250871,203543.603833057
"53680","060376205015","060376205015","06","037","620501","5","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",26.1058679,0,26.1058679,26.1058679,"533","208","208","324",0.650021252145403,0.206267741506038,98.0622444657356,421.11,3,14,14,16,12.8333333333333,1298.19741592737,105649.619300822
"53681","060376206025","060376206025","06","037","620602","5","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",43.2494188,0,43.2494188,43.080865937081,"1182","480","419","591",0.567603370700739,0.328061189568264,108.527701186126,1016.57,6,10,15,13,12,1720.31628026937,175028.616449733
"53682","060376500013","060376500013","06","037","650001","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",132.6660132,2.0306678,130.6353454,130.6353454,"1860","898","708","930",0.666720248428795,0.568689276075604,94.739444076978,0,12,14,14,20,15.6666666666667,4036.01164983407,536893.418009836
"53683","060376510013","060376510013","06","037","651001","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",122.8855481,0,122.8855481,115.46588,"2631","785","765","933",0.655647532100015,0.252258134836121,196.24113960395,624.96,4,14,19,14,14,3034.94072770866,497310.077796772
"53684","060377013021","060377013021","06","037","701302","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",50.1225053,0,50.1225053,50.1225053,"2309","1379","1213","1089",0.762479809331284,0.534592114094261,102.149722352366,328.57,11,18,14,17,15.1666666666667,1811.06215088989,202842.456432745
"53692","060376512013","060376512013","06","037","651201","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",46.3043161,0,46.3043161,46.3043161,"850","280","259","253",0.57584976839546,0.306708063130345,138.257521959168,419.77,5,11,17,16,13.6666666666667,1944.76937572072,187391.278635886
"53693","060376700021","060376700021","06","037","670002","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",73.7499602,0,73.7499602,73.7499602,"1567","595","595","788",0.878082728192593,0.559612655561142,60.7631514355719,598.14,12,20,11,15,14,2630.9075314706,298461.344293047
"53694","060377002004","060377002004","06","037","700200","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",23.2755845,0,23.2755845,23.2755845,"798","453","453","289",0.601595728891787,0.671514160382081,155.823369333647,305.78,15,12,18,18,16.5,1622.02322351126,94194.2491269528
"53695","060377003002","060377003002","06","037","700300","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",45.0964913,0,45.0964913,44.238414089355,"1416","871","750","744",0.434819946706917,0.683216500424198,274.469246790382,166.3,16,6,20,19,16.6666666666667,2310.57038699712,182504.809007281
"53722","060375535021","060375535021","06","037","553502","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",152.6245273,0,152.6245273,152.6245273,"1766","710","657","805",0.726990550363794,0.841251200122919,78.3056315483835,599.48,19,16,12,15,14.8333333333333,3103.90715603103,617661.631280456
"53723","060375538023","060375538023","06","037","553802","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",123.1351191,8.9924632,114.1426559,114.1426559,"2573","649","649","951",0.439232722488853,0.705412587747424,110.312484852562,447.93,16,6,15,16,14,3456.99107776402,498321.111635367
"53724","060375715022","060375715022","06","037","571502","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",90.6501176,0,90.6501176,86.38354,"790","436","402","400",0.750386825700726,0.849550524809185,277.794234212885,-99999,20,17,20,1,13.1666666666667,2795.94567164949,366855.413369358
"53725","060375700033","060375700033","06","037","570003","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",43.5244411,0,43.5244411,43.5244411,"722","249","249","347",0.410486980293924,0.363522782427912,254.95927620309,170.32,6,6,20,19,15,2140.72410874164,176142.528670898
"53726","060375708001","060375708001","06","037","570800","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",81.1115634,0,81.1115634,81.1115634,"1092","348","339","651",0.519807320231944,0.557102983208306,78.9115599761698,-99999,12,9,12,1,7.83333333333333,2365.04286435056,328252.865330957
"53727","060375712002","060375712002","06","037","571200","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",79.7406526,0,79.7406526,79.7406526,"918","448","448","470",0.661258378658897,0.372118181131568,99.0169975107528,-99999,7,14,14,1,8.5,2334.23690454171,322707.17027435
"53728","060375722024","060375722024","06","037","572202","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",96.9467198,0,96.9467198,96.9467198,"1870","508","498","725",0.527276361443693,0.312250447567866,129.839565752899,-99999,5,9,16,1,8,2744.57524899688,392339.137548595
"53729","060375726004","060375726004","06","037","572600","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",31.7785426,0,31.7785426,31.7785426,"736","152","152","338",0.526290685672791,0.540759969683229,161.175421556305,-99999,11,9,18,1,9.66666666666667,1548.81425432973,128605.219277213
"53747","060375730022","060375730022","06","037","573002","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",40.1409008,0,40.1409008,40.1409008,"2015","589","564","711",0.629818216362583,0.449564393047113,127.56664394537,312.48,9,13,16,18,15,1613.09984200618,162446.542087623
"53748","060375737004","060375737004","06","037","573700","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",61.5980764,0,61.5980764,61.5980764,"1018","333","333","434",0.222854814399866,0.179147334563762,69.2904754408857,-99999,2,3,11,1,4.83333333333333,2217.24057976825,249284.781854916
"53749","060375742021","060375742021","06","037","574202","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",90.3973343,0.7432768,89.6540575,59.17473,"1003","333","333","404",0.43437248401447,0.722588184803837,154.720939428759,-99999,17,6,18,1,10.1666666666667,2711.05302068324,365833.533452302
"53750","060375749012","060375749012","06","037","574901","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",99.1560409,0,99.1560409,86.88062,"754","241","241","387",0.70290258381752,0.799723461050142,264.704396845276,-99999,19,16,20,1,12.8333333333333,2925.32646999812,401278.203950894
"53822","060374817121","060374817121","06","037","481712","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",112.0714637,0,112.0714637,112.0714637,"2886","874","850","1259",0.704302409215266,0.658394523477822,55.2104861997979,0,15,16,10,20,15.1666666666667,3174.88856833661,453544.8400028
"53992","060374332003","060374332003","06","037","433200","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",75.402565,0,75.402565,72.03054,"1635","429","411","493",0.680177296220016,0.513125214723007,141.491207891933,85.83,10,15,17,20,16.5,2589.6770615244,305149.678804578
"53993","060374332004","060374332004","06","037","433200","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",132.129312,0,132.129312,132.129312,"2702","678","660","1038",0.633305268616586,0.562623572922401,75.9062455422458,197.14,12,13,12,19,14.5,4583.04144580951,534718.531556438
"54000","060374337002","060374337002","06","037","433700","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",69.1783631,0,69.1783631,52.98084,"1014","211","197","454",0.322045883974435,0.510705895155978,61.7071553692198,659.83,10,4,11,14,10.6666666666667,2239.99592093479,279958.738591257
"54003","060374337003","060374337003","06","037","433700","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",607.2833382,17.1682609,590.1150773,220.05257,"1114","339","339","505",0.470393188001259,0.636773291760514,92.9467524384502,984.38,14,7,14,13,12.5,6839.20099833921,2457641.92599773
"54004","060374338012","060374338012","06","037","433801","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",183.7393593,0,183.7393593,183.7393593,"1220","285","268","485",0.543377304552612,0.690597356301829,51.1019524383418,256.15,16,10,10,18,13.6666666666667,4414.33664725479,743584.163913566
"54005","060374338013","060374338013","06","037","433801","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",120.3085422,0,120.3085422,120.3085422,"1489","402","402","603",0.758866113911874,0.773620944619081,97.5624821426853,532.42,18,18,14,15,15.6666666666667,2832.92818467472,486880.143022917
"54145","060374321013","060374321013","06","037","432101","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",81.5316334,0,81.5316334,81.5316334,"1128","411","388","554",0.150972673739212,0.464696775363428,107.321289113288,591.43,9,2,15,15,11.8333333333333,2863.00620813546,329955.648327981
"54146","060374321021","060374321021","06","037","432102","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",105.0609896,0,105.0609896,105.0609896,"1519","425","425","683",0.591976574433991,0.40329398785288,75.1472076368106,395.63,7,11,12,17,12.6666666666667,2798.20305755634,425174.515188979
"54147","060374321022","060374321022","06","037","432102","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",84.537852,0,84.537852,84.537852,"1246","370","353","572",0.405996911298767,0.597015029972215,113.588880871967,309.8,13,6,15,18,14.1666666666667,2732.99453113023,342119.628405761
"54187","060374321023","060374321023","06","037","432102","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",74.0837923,0,74.0837923,74.0837923,"1072","326","310","440",0.710210292178546,0.401199924451603,106.577697427079,563.27,7,16,15,15,13.8333333333333,2653.46402163658,299812.973510353
"54188","060374322011","060374322011","06","037","432201","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",121.2603714,0,121.2603714,115.32704,"1430","413","391","681",0.750349699134584,0.773721117611285,100.31702739779,418.43,18,17,14,16,15.8333333333333,3457.39524871421,490734.791034944
"54189","060374322012","060374322012","06","037","432201","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",163.3639875,0,163.3639875,163.36399,"2979","904","898","1301",0.691514955394303,0.386695756960072,71.8493725552579,442.57,7,15,12,16,13,3355.25734628395,661125.104226208
"54190","060374322021","060374322021","06","037","432202","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",80.8731119,0,80.8731119,80.87311,"1325","345","325","670",0.569372010474182,0.502098699969379,89.7168394975537,508.28,10,10,13,15,12.6666666666667,2361.28534847143,327288.904239252
"54191","060374322022","060374322022","06","037","432202","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",125.9686148,0,125.9686148,102.42005,"793","332","271","482",0.731682556406721,0.661201212308823,123.687952151713,331.26,15,17,16,17,16.3333333333333,3292.00757514739,509786.240529581
"54192","060374322023","060374322023","06","037","432202","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",135.003085,0.2772462,134.7258388,134.7258388,"2127","559","559","870",0.792645420441011,0.823466940946511,166.325332984306,343.33,19,19,18,17,18,4523.7702954831,546350.639937344
"54193","060374323001","060374323001","06","037","432300","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",135.3225853,7.5355616,127.7870237,127.78702,"1619","444","417","600",0.426237589603826,0.667889338352296,115.231731467269,485.49,15,6,15,16,13.8333333333333,4605.57102192427,547643.649900132
"54194","060374323002","060374323002","06","037","432300","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",52.155397,0,52.155397,52.155397,"1205","309","309","506",0.171982310002482,0.393708305362687,90.0202140154354,374.17,7,2,13,17,11.5,1918.29744328851,211069.578247937
"54195","060374323003","060374323003","06","037","432300","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",302.1995935,0,302.1995935,302.1995935,"1296","477","411","623",0.797693878336606,0.905392416280502,51.5558602166022,292.36,20,19,10,18,15.8333333333333,5186.80571975268,1222986.80457638
"54198","060374340011","060374340011","06","037","434001","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",104.3431641,0,104.3431641,104.3431641,"1989","451","435","671",0.661131648659715,0.595687383505895,47.0386348960641,348.69,13,14,9,17,13.1666666666667,2647.88754591646,422270.656588631
"54199","060374334022","060374334022","06","037","433402","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",86.425696,0,86.425696,86.425696,"2749","644","644","939",0.535837706337577,0.609819406923752,54.3171790019487,0,14,9,10,20,13.8333333333333,3092.70147136854,349759.571073256
"54200","060374334031","060374334031","06","037","433403","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",90.4195733,0,90.4195733,90.4195733,"1114","356","345","456",0.696375270862217,0.757061196599508,89.6938539301866,427.82,18,15,13,16,15.1666666666667,2553.21595687643,365920.72400654
"54201","060374334033","060374334033","06","037","433403","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",24.9459805,0,24.9459805,24.9459805,"1530","406","406","362",0.481447758763053,0.313127316468169,17.1121756468943,159.59,5,8,6,20,10.8333333333333,1557.70036711832,100954.930743691
"54202","060374335011","060374335011","06","037","433501","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",293.5651782,4.1070491,289.4581291,268.78755,"1870","614","587","834",0.637094974408406,0.74046498217966,27.2752402032989,213.24,17,13,7,19,13.6666666666667,4423.69349281017,1188043.25570059
"54214","060374324012","060374324012","06","037","432401","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",104.2808949,0,104.2808949,94.99681,"1370","405","394","604",0.687763883217386,0.652684535523055,100.270716031226,616.92,15,15,14,15,14.6666666666667,2645.72470236978,422019.006617554
"54215","060374325004","060374325004","06","037","432500","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",143.5977172,0,143.5977172,143.5977172,"1932","502","491","685",0.540305223004237,0.703499581510511,47.5550735287037,245.42,16,9,9,18,13.1666666666667,3102.92476405462,581132.102423716
"54216","060374326011","060374326011","06","037","432601","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",61.0257928,0,61.0257928,61.0257928,"1176","267","267","434",0.6135191552876,0.754233562628099,143.372819893951,586.07,18,12,17,15,15.6666666666667,2355.70517858174,246967.402865571
"54217","060372943011","060372943011","06","037","294301","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",111.3904561,0,111.3904561,93.0570150513001,"1424","381","381","572",0.55477572930727,0.314259967142195,93.8593876535891,472.07,5,10,14,16,12.5,3655.81578114592,450791.227520831
"54218","060375703014","060375703014","06","037","570301","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",53.7123741,0,53.7123741,53.71237,"1411","429","429","564",0.522781321269376,0.26413476043692,143.031473263439,-99999,4,9,17,1,8.16666666666667,2238.82281779203,217371.513720878
"54219","060375704041","060375704041","06","037","570404","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",130.2231826,12.0695995,118.1535831,118.1535831,"1463","350","343","691",0.33522198591083,0.266986575705719,99.3473045169123,579.36,4,4,14,15,11,3713.68390041887,527004.494282299
"54220","060374336012","060374336012","06","037","433601","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",191.6028226,0,191.6028226,191.6028226,"3830","1040","1017","1768",0.695575918928869,0.428379278546206,56.8075138575751,523.04,8,15,10,15,12.1666666666667,3500.47776703536,775406.455558404
"54221","060374337001","060374337001","06","037","433700","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",114.2212337,0,114.2212337,111.85861,"1701","365","365","502",0.579361531802387,0.768077967085042,106.499287443785,590.09,18,11,15,15,14.8333333333333,3163.47739662794,462244.721109231
"54222","060372943021","060372943021","06","037","294302","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",71.4642852,0,71.4642852,71.4642852,"2020","549","511","873",0.597252275999619,0.316462511989889,262.755024379646,277.61,5,11,20,18,15.3333333333333,2175.06257719927,289210.828638736
"54223","060371413031","060371413031","06","037","141303","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",64.9272547,0,64.9272547,64.9272547,"3427","1833","1785","1904",0.807474566824005,0.397445279935009,131.48499870271,417.09,7,19,17,16,15.3333333333333,2167.53784755073,262758.107448994
"54225","060374324021","060374324021","06","037","432402","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",118.4357713,0,118.4357713,118.43577,"3365","886","786","1185",0.274164593513383,0.359844112296699,73.869574233946,435.86,6,3,12,16,10.8333333333333,2774.06644254281,479302.452713501
"54226","060374324022","060374324022","06","037","432402","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",170.8896651,2.6573134,168.2323517,168.2323517,"2316","554","509","611",0.630542812417711,0.589503975648706,44.3957415118272,234.7,13,13,9,19,13.6666666666667,4149.46235191638,691582.943195153
"54227","060374324023","060374324023","06","037","432402","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",82.6727412,0,82.6727412,82.6727412,"1501","375","375","792",0.764660013149853,0.701190184461114,49.0338162392999,219.94,16,18,9,19,15,2488.97709164141,334570.777005792
"54228","060374325001","060374325001","06","037","432500","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",291.9570514,50.5208305,241.4362209,241.4362209,"1737","454","454","719",0.14147719337522,0.482306627137432,13.2593195340227,199.83,10,2,5,19,10,6446.17289092061,1181534.93686616
"54229","060374325002","060374325002","06","037","432500","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",146.0672346,0,146.0672346,146.0672346,"2896","866","828","1180",0.610397355383938,0.410714230055822,80.353133487748,262.86,8,12,12,18,13.3333333333333,4098.01314893111,591126.949430718
"54231","060374326012","060374326012","06","037","432601","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",85.9379206,0,85.9379206,85.9379206,"2603","627","627","836",0.465452546272974,0.276335651018475,52.1455484227762,563.27,4,7,10,15,10.1666666666667,2463.78934122209,347785.26810466
"54232","060374326013","060374326013","06","037","432601","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",93.7008142,0,93.7008142,93.7008142,"1542","399","379","634",0.681673268435328,0.487005255821277,63.7672153760218,541.81,10,15,11,15,12.8333333333333,3230.72199090453,379203.321105622
"54233","060374326014","060374326014","06","037","432601","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",106.4786023,0,106.4786023,106.4786023,"1960","494","455","744",0.700381241411459,0.482968192208567,52.1058680350465,509.63,10,15,10,15,12.5,2848.6768141009,430913.733888011
"54234","060374326021","060374326021","06","037","432602","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",98.1155028,0,98.1155028,98.1155028,"1720","424","385","697",0.529332958891353,0.355367900499062,21.7539526281671,170.32,6,9,7,19,11.1666666666667,3415.64872476897,397067.911941219
"54235","060374326022","060374326022","06","037","432602","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",78.8387376,0,78.8387376,78.8387376,"1806","427","397","704",0.448149760218078,0.365393314140141,67.6702869986087,221.28,6,7,11,19,12.1666666666667,2450.54222379293,319056.496904663
"54237","060374338022","060374338022","06","037","433802","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",102.3545033,0,102.3545033,96.67445,"1834","509","509","693",0.749717254395513,0.560594280903119,85.4879826279222,579.36,12,17,13,15,14.1666666666667,2992.67919075699,414224.09808407
"54238","060374339011","060374339011","06","037","433901","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",97.4767493,0,97.4767493,97.4767493,"3260","779","750","1049",0.75638500159757,0.775647786584844,126.986590021627,496.21,18,18,16,15,16.3333333333333,2636.24624659303,394482.473424583
"54239","060374339012","060374339012","06","037","433901","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",46.4068626,0,46.4068626,36.65684,"1416","325","312","376",0.602051437466944,0.370370773095942,133.359586347042,210.56,7,12,17,19,15.1666666666667,1737.79784314382,187805.9532833
"54240","060374339013","060374339013","06","037","433901","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",34.257944,0,34.257944,34.257944,"1270","293","293","467",0.0702999486930502,0.46514892424356,31.1425577670394,356.74,9,2,8,17,10.1666666666667,1494.49385154582,138640.683389804
"54241","060374339022","060374339022","06","037","433902","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",83.4740865,0,83.4740865,83.4740865,"1838","470","439","645",0.389329044842056,0.651796484650098,120.14267445742,348.69,15,5,16,17,14.3333333333333,2740.77757022518,337813.509736452
"54242","060374340012","060374340012","06","037","434001","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",168.7186445,0,168.7186445,154.0685348516,"2295","571","549","884",0.701666385662011,0.661591741342936,192.27845325654,167.64,15,16,19,19,17.8333333333333,4768.16381578332,682795.772044629
"54244","060371413041","060371413041","06","037","141304","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",109.047701,0,109.047701,109.047701,"2138","1079","1004","975",0.794826313258424,0.761170367756564,88.0583443020041,411.72,18,19,13,16,15.8333333333333,2990.32886282744,441310.002860084
"54245","060371413042","060371413042","06","037","141304","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",66.9458146,0,66.9458146,66.9458146,"949","482","482","665",0.81091862173932,0.868270839495481,165.750765246495,237.38,20,19,18,19,18.8333333333333,2141.36006298709,270925.223961876
"54246","060374600001","060374600001","06","037","460000","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",1054.9121541,1.6716315,1053.2405226,662.61167,"1244","526","431","551",0.574570245046137,0.80336129272923,28.3680691721232,-99999,19,11,7,1,7.66666666666667,12111.3384962876,4269169.45941326
"54251","060374319003","060374319003","06","037","431900","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",102.8944168,0,102.8944168,102.8944168,"1603","513","490","618",0.893749467844904,0.767516564107087,132.721681357545,296.39,18,20,17,18,18,2886.54230098281,416408.477518608
"54252","060374320001","060374320001","06","037","432000","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",103.4427317,0,103.4427317,103.44273,"2094","544","544","935",0.606688244857833,0.275768821560873,101.089364406257,616.92,4,12,14,15,12.3333333333333,2678.19265510825,418627.248456512
"54253","060374320002","060374320002","06","037","432000","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",77.0452858,0,77.0452858,72.10971,"798","258","220","393",0.236539679318437,0.418066163795936,260.393349076265,995.11,8,3,20,13,12.8333333333333,2376.22345518239,311797.279686438
"54254","060374320003","060374320003","06","037","432000","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",117.725853,0,117.725853,117.725853,"1905","672","659","728",0.740857624041125,0.317313434610186,97.8925164381693,438.55,5,17,14,16,13.6666666666667,2788.96892737089,476431.956998782
"54255","060374321011","060374321011","06","037","432101","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",100.6077534,0,100.6077534,100.6077534,"1369","484","438","561",0.508881274630343,0.450417374429525,91.1897909450784,757.73,9,8,13,14,11.8333333333333,2764.24361914664,407153.912194606
"54256","060374321012","060374321012","06","037","432101","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",107.5613945,0,107.5613945,107.5613945,"1575","525","501","720",0.667166329727639,0.457922562030493,91.2684336758018,531.08,9,14,13,15,13.1666666666667,3167.81650384969,435295.207360303
"54292","060375548021","060375548021","06","037","554802","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",169.8345481,0,169.8345481,169.8345481,"2383","782","676","1164",0.8274097887659,0.79045990441164,85.4478677180288,543.15,18,19,13,15,15.5,3465.5825971746,687310.314054326
"54293","060374332001","060374332001","06","037","433200","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",129.2817316,0,129.2817316,129.2817316,"1253","420","401","406",0.885027692748352,0.87520531397885,148.567316992836,323.21,20,20,17,17,18,3240.20499517087,523195.908433479
